#******** SO2 Absorption Cross Sections at 293K ******************

#Version 1.0
#Date: May 2000

#K. Bogumil, J. Orphal, and J. P. Burrows
#University of Bremen - Institute of Environmental Physics
#P. O. Box 33 04 40
#D-28334 Bremen, Germany
#e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de

#1. column title:	wavelength (vacuum)
#1. column unit:		nm
#2. column title:	absorption cross-section 
#2. column unit:		cm2/molec

#Wavelength range:	239 - 395 nm
#Spectral Resolution:	0.22 nm below 312.5 nm, 0.21 nm above 312.5 nm (FWHM)
#Number of data points in file:	1402

#Experimental:

#Light source:   Xenon lamp
#Cell:	        Multiple reflection quartz cell (White optics)
#	        optical pathlength 985 cm
#Temperature:    293K
#Gas mixture:    SO2, N2
#Condition:      Flow measurement
#Total pressure: 100 mbar
#Spectrometer:   SCIAMACHY PFM Satellite Spectrometer (Eight channel grating spectrometer)

#Note: Spectral Regions are cut and concatenated at 252.7 nm and 312.5 nm.
#      The data are scaled to the absorption cross section measured by Vandaele et al. 
#      J. Geophys. Res. 99, 25599-25605 (1994)

   238.9581  3.754169E-20
   239.0867  3.724393E-20
   239.2152  3.638742E-20
   239.3437  3.685889E-20
   239.4721  3.855661E-20
   239.6005  4.108332E-20
   239.7288  4.281204E-20
   239.8570  4.332424E-20
   239.9852  4.456555E-20
   240.1133  4.841552E-20
   240.2414  5.083203E-20
   240.3694  4.963641E-20
   240.4973  4.661270E-20
   240.6252  4.444887E-20
   240.7530  4.322461E-20
   240.8808  4.317268E-20
   241.0084  4.489730E-20
   241.1361  4.650224E-20
   241.2636  4.647385E-20
   241.3911  4.612130E-20
   241.5185  4.700522E-20
   241.6459  4.813732E-20
   241.7732  4.891613E-20
   241.9005  4.885935E-20
   242.0277  4.832524E-20
   242.1548  4.743771E-20
   242.2818  4.705528E-20
   242.4088  4.840867E-20
   242.5358  5.071908E-20
   242.6626  5.143911E-20
   242.7894  5.095867E-20
   242.9162  5.012507E-20
   243.0429  4.820419E-20
   243.1695  4.599926E-20
   243.2960  4.541833E-20
   243.4225  4.798602E-20
   243.5489  5.217060E-20
   243.6753  5.547475E-20
   243.8016  5.743909E-20
   243.9278  5.858676E-20
   244.0540  5.912996E-20
   244.1801  5.990914E-20
   244.3062  5.996904E-20
   244.4322  6.037600E-20
   244.5581  6.148470E-20
   244.6839  6.278255E-20
   244.8097  6.518896E-20
   244.9355  6.778106E-20
   245.0611  6.758206E-20
   245.1867  6.757147E-20
   245.3123  7.453668E-20
   245.4377  8.318230E-20
   245.5632  8.369225E-20
   245.6885  7.706913E-20
   245.8138  6.817445E-20
   245.9390  6.175729E-20
   246.0642  6.036965E-20
   246.1893  6.353981E-20
   246.3143  7.061200E-20
   246.4393  7.533442E-20
   246.5642  7.411104E-20
   246.6890  7.208456E-20
   246.8138  7.296923E-20
   246.9385  7.677411E-20
   247.0632  8.004465E-20
   247.1878  7.903346E-20
   247.3123  7.590402E-20
   247.4367  7.510454E-20
   247.5611  7.710088E-20
   247.6855  8.188707E-20
   247.8098  8.757958E-20
   247.9340  9.051077E-20
   248.0581  8.942238E-20
   248.1822  8.623441E-20
   248.3062  8.581562E-20
   248.4302  8.780822E-20
   248.5541  8.860745E-20
   248.6779  8.617339E-20
   248.8017  8.372202E-20
   248.9254  8.329588E-20
   249.0490  8.653615E-20
   249.1726  9.187375E-20
   249.2961  9.151548E-20
   249.4196  9.099656E-20
   249.5430  1.019740E-19
   249.6663  1.167476E-19
   249.7896  1.199226E-19
   249.9128  1.121649E-19
   250.0359  1.047790E-19
   250.1590  1.039864E-19
   250.2820  1.110052E-19
   250.4050  1.168778E-19
   250.5279  1.132991E-19
   250.6507  1.068995E-19
   250.7735  1.044042E-19
   250.8962  1.054780E-19
   251.0189  1.127756E-19
   251.1414  1.282099E-19
   251.2640  1.397090E-19
   251.3864  1.373939E-19
   251.5088  1.291476E-19
   251.6312  1.238676E-19
   251.7535  1.224154E-19
   251.8757  1.212379E-19
   251.9978  1.186369E-19
   252.1199  1.187377E-19
   252.2420  1.232294E-19
   252.3639  1.297764E-19
   252.4858  1.312633E-19
   252.6077  1.285648E-19
   252.7295  1.249559E-19
   252.8512  1.206825E-19
   252.9729  1.218301E-19
   253.0945  1.291413E-19
   253.2160  1.350802E-19
   253.3375  1.386828E-19
   253.4590  1.433639E-19
   253.5803  1.488432E-19
   253.7016  1.557708E-19
   253.8229  1.597770E-19
   253.9441  1.585018E-19
   254.0652  1.551258E-19
   254.1863  1.536875E-19
   254.3073  1.538967E-19
   254.4282  1.558493E-19
   254.5491  1.606860E-19
   254.6699  1.629176E-19
   254.7907  1.600098E-19
   254.9114  1.602427E-19
   255.0321  1.616785E-19
   255.1527  1.628641E-19
   255.2732  1.755375E-19
   255.3937  1.974784E-19
   255.5141  2.099003E-19
   255.6345  2.092502E-19
   255.7548  2.093885E-19
   255.8750  2.103797E-19
   255.9952  2.023314E-19
   256.1153  1.881038E-19
   256.2354  1.744690E-19
   256.3554  1.657594E-19
   256.4754  1.603212E-19
   256.5953  1.561145E-19
   256.7151  1.591145E-19
   256.8349  1.773942E-19
   256.9546  1.908871E-19
   257.0743  1.856008E-19
   257.1939  1.840553E-19
   257.3135  2.103523E-19
   257.4330  2.423553E-19
   257.5524  2.488147E-19
   257.6718  2.377813E-19
   257.7911  2.169001E-19
   257.9104  1.976789E-19
   258.0296  1.955918E-19
   258.1488  2.170633E-19
   258.2679  2.414251E-19
   258.3869  2.482269E-19
   258.5059  2.436292E-19
   258.6249  2.330006E-19
   258.7438  2.192886E-19
   258.8626  2.089912E-19
   258.9814  2.139836E-19
   259.1001  2.314751E-19
   259.2188  2.387850E-19
   259.3374  2.362060E-19
   259.4559  2.364837E-19
   259.5745  2.431025E-19
   259.6929  2.492356E-19
   259.8113  2.572155E-19
   259.9296  2.635416E-19
   260.0479  2.592316E-19
   260.1662  2.536029E-19
   260.2844  2.574396E-19
   260.4025  2.594757E-19
   260.5206  2.587982E-19
   260.6386  2.717431E-19
   260.7566  2.849707E-19
   260.8745  2.796222E-19
   260.9924  2.715339E-19
   261.1102  2.809160E-19
   261.2279  3.076090E-19
   261.3457  3.326943E-19
   261.4633  3.381002E-19
   261.5809  3.233758E-19
   261.6985  3.049105E-19
   261.8160  3.001136E-19
   261.9334  3.147284E-19
   262.0509  3.343195E-19
   262.1682  3.393056E-19
   262.2855  3.332560E-19
   262.4028  3.211417E-19
   262.5200  3.060624E-19
   262.6371  3.017113E-19
   262.7542  3.082479E-19
   262.8713  3.108829E-19
   262.9883  3.035058E-19
   263.1052  3.042729E-19
   263.2221  3.086924E-19
   263.3390  2.978683E-19
   263.4558  2.759448E-19
   263.5726  2.717805E-19
   263.6893  3.056004E-19
   263.8059  3.434575E-19
   263.9226  3.386768E-19
   264.0391  3.207818E-19
   264.1556  3.225476E-19
   264.2721  3.450888E-19
   264.3885  3.669862E-19
   264.5049  3.780071E-19
   264.6212  4.022294E-19
   264.7375  4.272002E-19
   264.8538  4.162590E-19
   264.9699  3.911188E-19
   265.0861  3.758091E-19
   265.2022  3.795973E-19
   265.3182  4.073688E-19
   265.4342  4.207221E-19
   265.5502  3.978958E-19
   265.6661  3.636849E-19
   265.7820  3.458597E-19
   265.8978  3.646550E-19
   266.0136  4.090748E-19
   266.1293  4.367865E-19
   266.2450  4.404116E-19
   266.3606  4.442371E-19
   266.4762  4.405548E-19
   266.5918  4.204083E-19
   266.7073  4.043041E-19
   266.8228  4.209438E-19
   266.9382  4.700323E-19
   267.0536  4.860456E-19
   267.1689  4.535756E-19
   267.2842  4.229363E-19
   267.3994  4.063489E-19
   267.5146  4.004362E-19
   267.6298  4.276622E-19
   267.7449  4.603563E-19
   267.8600  4.533452E-19
   267.9750  4.221903E-19
   268.0900  3.977090E-19
   268.2050  4.015532E-19
   268.3199  4.514175E-19
   268.4348  5.186612E-19
   268.5496  5.748579E-19
   268.6644  5.964414E-19
   268.7792  5.635169E-19
   268.8939  5.043764E-19
   269.0085  4.594547E-19
   269.1232  4.464749E-19
   269.2378  4.659863E-19
   269.3523  5.000104E-19
   269.4668  4.976916E-19
   269.5813  4.602479E-19
   269.6957  4.391575E-19
   269.8101  4.521859E-19
   269.9245  4.741928E-19
   270.0388  5.008161E-19
   270.1531  5.327555E-19
   270.2673  5.412074E-19
   270.3815  5.188032E-19
   270.4957  4.964189E-19
   270.6098  4.994263E-19
   270.7239  5.036180E-19
   270.8379  4.842112E-19
   270.9519  4.700298E-19
   271.0659  4.926432E-19
   271.1799  5.311018E-19
   271.2938  5.497738E-19
   271.4076  5.485235E-19
   271.5215  5.564399E-19
   271.6353  5.704694E-19
   271.7490  5.811516E-19
   271.8628  5.928537E-19
   271.9764  5.965224E-19
   272.0901  5.923008E-19
   272.2037  5.923369E-19
   272.3173  6.067525E-19
   272.4309  6.070862E-19
   272.5444  5.934938E-19
   272.6579  5.976631E-19
   272.7713  6.137386E-19
   272.8847  6.117013E-19
   272.9981  6.022221E-19
   273.1115  5.940031E-19
   273.2248  5.987552E-19
   273.3381  6.391938E-19
   273.4513  7.015298E-19
   273.5645  7.260024E-19
   273.6777  7.033255E-19
   273.7909  6.803971E-19
   273.9040  6.594947E-19
   274.0171  6.155269E-19
   274.1301  5.596714E-19
   274.2431  5.247520E-19
   274.3561  5.254506E-19
   274.4691  5.573876E-19
   274.5820  6.056081E-19
   274.6949  6.501661E-19
   274.8078  6.728767E-19
   274.9207  6.723561E-19
   275.0335  6.639678E-19
   275.1462  6.703325E-19
   275.2590  6.733835E-19
   275.3717  6.661546E-19
   275.4844  6.654684E-19
   275.5971  6.476357E-19
   275.7097  6.259289E-19
   275.8223  6.318465E-19
   275.9349  6.271368E-19
   276.0474  6.030901E-19
   276.1600  5.934465E-19
   276.2725  6.109616E-19
   276.3849  6.644746E-19
   276.4974  7.224708E-19
   276.6098  7.360234E-19
   276.7222  7.175344E-19
   276.8345  6.899522E-19
   276.9468  6.628844E-19
   277.0591  6.682728E-19
   277.1714  7.179055E-19
   277.2837  7.404330E-19
   277.3959  7.034824E-19
   277.5081  6.626602E-19
   277.6203  6.459545E-19
   277.7324  6.767545E-19
   277.8445  7.416783E-19
   277.9566  7.901952E-19
   278.0687  8.094089E-19
   278.1807  8.012522E-19
   278.2928  7.619891E-19
   278.4048  7.057327E-19
   278.5167  6.556355E-19
   278.6287  6.145755E-19
   278.7406  6.150288E-19
   278.8525  6.906982E-19
   278.9644  7.974963E-19
   279.0762  8.506570E-19
   279.1881  8.104637E-19
   279.2999  7.294332E-19
   279.4117  6.575670E-19
   279.5234  6.194683E-19
   279.6352  6.732540E-19
   279.7469  8.203924E-19
   279.8586  9.240064E-19
   279.9703  9.143254E-19
   280.0819  8.605733E-19
   280.1935  8.285666E-19
   280.3052  8.046581E-19
   280.4167  7.672455E-19
   280.5283  7.419971E-19
   280.6399  7.310521E-19
   280.7514  7.149105E-19
   280.8629  6.789737E-19
   280.9744  6.601896E-19
   281.0858  6.896372E-19
   281.1973  7.325228E-19
   281.3087  7.603117E-19
   281.4201  8.098734E-19
   281.5315  8.714273E-19
   281.6429  8.901379E-19
   281.7542  8.883285E-19
   281.8656  8.965911E-19
   281.9769  8.764895E-19
   282.0882  8.403347E-19
   282.1994  7.980642E-19
   282.3107  7.415649E-19
   282.4219  6.887891E-19
   282.5331  6.679789E-19
   282.6443  6.613938E-19
   282.7555  6.416632E-19
   282.8667  6.138358E-19
   282.9778  6.143463E-19
   283.0890  7.136391E-19
   283.2001  8.625371E-19
   283.3112  9.285505E-19
   283.4223  9.064103E-19
   283.5333  8.706739E-19
   283.6444  8.383883E-19
   283.7554  8.005498E-19
   283.8664  7.744882E-19
   283.9774  7.411926E-19
   284.0884  6.989445E-19
   284.1994  6.779700E-19
   284.3104  6.913383E-19
   284.4213  7.239278E-19
   284.5322  7.299550E-19
   284.6431  7.258219E-19
   284.7540  7.561325E-19
   284.8649  8.038025E-19
   284.9758  8.267659E-19
